,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
234,36,0.2,0.003061240232661716,29,294.0,0,1.0,0.12244897959183673,0.2
235,36,0.2,0.021103777329116974,29,294.0,0,1.0,0.12244897959183673,0.2
236,36,0.2,0.01530901494059786,29,294.0,0,1.0,0.12244897959183673,0.2
237,36,0.2,0.033427417872967546,29,294.0,0,1.0,0.12244897959183673,0.2
238,36,0.2,0.007089530704546598,29,294.0,0,1.0,0.12244897959183673,0.2
239,36,0.2,0.02698894136712257,29,294.0,0,1.0,0.12244897959183673,0.2
240,36,0.2,0.018773032878262763,29,294.0,0,1.0,0.12244897959183673,0.2
241,36,0.2,0.017281006736934668,29,294.0,0,1.0,0.12244897959183673,0.2
242,36,0.2,0.015494228555138961,29,294.0,0,1.0,0.12244897959183673,0.2
243,36,0.2,0.02005128282771318,29,294.0,0,1.0,0.12244897959183673,0.2
244,36,0.2,0.012317368383347016,29,294.0,0,1.0,0.12244897959183673,0.2
245,36,0.2,0.058122597690796196,29,294.0,0,1.0,0.12244897959183673,0.2
246,36,0.2,0.009592142628262856,29,294.0,0,1.0,0.12244897959183673,0.2
247,36,0.2,0.0088703051468777,29,294.0,0,1.0,0.12244897959183673,0.2
248,36,0.2,0.013420376791051736,29,294.0,0,1.0,0.12244897959183673,0.2
249,36,0.2,0.0312615380857694,29,294.0,0,1.0,0.12244897959183673,0.2
250,36,0.2,0.0313557701002066,29,294.0,0,1.0,0.12244897959183673,0.2
251,36,0.2,0.007149684764654135,29,294.0,0,1.0,0.12244897959183673,0.2
252,36,0.2,0.023588697347281862,29,294.0,0,1.0,0.12244897959183673,0.2
253,36,0.2,0.037340314675336744,29,294.0,0,1.0,0.12244897959183673,0.2
254,36,0.2,0.00912874544218742,29,294.0,0,1.0,0.12244897959183673,0.2
255,36,0.2,0.02527840359637573,29,294.0,0,1.0,0.12244897959183673,0.2
256,36,0.2,0.01804752071083432,29,294.0,0,1.0,0.12244897959183673,0.2
257,36,0.2,0.015403500191605024,29,294.0,0,1.0,0.12244897959183673,0.2
258,36,0.2,0.014812588363008833,29,294.0,0,1.0,0.12244897959183673,0.2
259,36,0.2,0.03721316516549503,29,294.0,0,1.0,0.12244897959183673,0.2
260,36,0.2,0.030352482099057054,29,294.0,0,1.0,0.12244897959183673,0.2
261,36,0.2,0.030736142391106502,29,294.0,0,1.0,0.12244897959183673,0.2
262,36,0.2,0.002050224638715431,29,294.0,0,1.0,0.12244897959183673,0.2
263,36,0.2,0.016459107947956908,29,294.0,0,1.0,0.12244897959183673,0.2
264,36,0.2,0.0473393848676939,29,294.0,0,1.0,0.12244897959183673,0.2
265,36,0.2,0.023530930043576398,29,294.0,0,1.0,0.12244897959183673,0.2
266,36,0.2,0.019105318374415564,29,294.0,0,1.0,0.12244897959183673,0.2
267,36,0.2,0.01616398855664916,29,294.0,0,1.0,0.12244897959183673,0.2
268,36,0.2,0.029394208879278905,29,294.0,0,1.0,0.12244897959183673,0.2
269,36,0.2,0.024188419482096102,29,294.0,0,1.0,0.12244897959183673,0.2
270,36,0.2,0.016147893202300034,29,294.0,0,1.0,0.12244897959183673,0.2
271,36,0.2,0.012193560956229615,29,294.0,0,1.0,0.12244897959183673,0.2
272,36,0.2,0.014827537387171852,29,294.0,0,1.0,0.12244897959183673,0.2
273,36,0.2,0.005318061302571203,29,294.0,0,1.0,0.12244897959183673,0.2
274,36,0.2,0.017822988076670404,29,294.0,0,1.0,0.12244897959183673,0.2
275,36,0.2,0.02485721374288391,29,294.0,0,1.0,0.12244897959183673,0.2
276,36,0.2,0.011855102001548656,29,294.0,0,1.0,0.12244897959183673,0.2
277,36,0.2,0.013070487587764829,29,294.0,0,1.0,0.12244897959183673,0.2
278,36,0.2,0.002219058106850663,29,294.0,0,1.0,0.12244897959183673,0.2
279,36,0.2,0.03755297084470513,29,294.0,0,1.0,0.12244897959183673,0.2
280,36,0.2,0.058230597670764606,29,294.0,0,1.0,0.12244897959183673,0.2
281,36,0.2,0.016136246034969354,29,294.0,0,1.0,0.12244897959183673,0.2
282,36,0.2,0.006872052137937873,29,294.0,0,1.0,0.12244897959183673,0.2
283,36,0.2,0.024307530363090052,29,294.0,0,1.0,0.12244897959183673,0.2
284,36,0.2,0.0016807816844967849,29,294.0,0,1.0,0.12244897959183673,0.2
285,36,0.2,0.019448047557672543,29,294.0,0,1.0,0.12244897959183673,0.2
286,36,0.2,0.0480761420326824,29,294.0,0,1.0,0.12244897959183673,0.2
287,36,0.2,0.005259562976985821,29,294.0,0,1.0,0.12244897959183673,0.2
288,36,0.2,0.033990620699293206,29,294.0,0,1.0,0.12244897959183673,0.2
289,36,0.2,0.01638338313026169,29,294.0,0,1.0,0.12244897959183673,0.2
290,36,0.2,0.013204986642947697,29,294.0,0,1.0,0.12244897959183673,0.2
291,36,0.2,0.0035888062946599353,29,294.0,1,1.0,0.12244897959183673,0.2
292,36,0.2,0.019617058431697004,29,294.0,0,1.0,0.12244897959183673,0.2
293,36,0.2,0.020018544598478932,29,294.0,0,1.0,0.12244897959183673,0.2
294,36,0.2,0.0011731076658222372,29,294.0,1,1.0,0.12244897959183673,0.2
295,36,0.2,0.034942505002092644,29,294.0,0,1.0,0.12244897959183673,0.2
296,36,0.2,0.02669776021833903,29,294.0,0,1.0,0.12244897959183673,0.2
297,36,0.2,0.015415216860303116,29,294.0,0,1.0,0.12244897959183673,0.2
298,36,0.2,0.0030309878326831574,29,294.0,0,1.0,0.12244897959183673,0.2
299,36,0.2,0.0029013167876970614,29,294.0,1,1.0,0.12244897959183673,0.2
300,36,0.30000000000000004,0.01246926042586452,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
301,36,0.30000000000000004,0.022464853403480395,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
